s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-P-RS1P-S- b 1 1:1447689
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-P-1RSP-S- b 1 1:1447177
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/3SR3/6/P-S-R-WW1R-P-/R-P-S-1P-S- b 1 1:1444356
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/5SR1/6/P-S-R-WW1R-P-/R-P-S-1P-S- b 1 1:1575428
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/3SR2/P-S-R-WW1R-P-/R-P-S-1P-S- b 1 1:1575428
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/4SR1/P-S-R-WW1R-P-/R-P-S-1P-S- b 1 1:1444356
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WW1R-P-/R-P-S-SRP-S- b 1 1:1971977
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWSRR-P-/R-P-S-1P-S- b 1 1:1447689
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-P-1SRP-S- b 1 1:1840393
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-P-SR1P-S- b 1 1:1906441
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-P-S-PR1S- b 1 1:1378049
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-P-S-1PRS- b 1 1:1447689
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/3SP3/6/P-S-R-WW1R-P-/R-P-S-R-1S- b 1 1:1444355
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/5SP1/6/P-S-R-WW1R-P-/R-P-S-R-1S- b 1 1:1575947
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/3SP2/P-S-R-WW1R-P-/R-P-S-R-1S- b 1 1:1116675
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/4SP1/P-S-R-WW1R-P-/R-P-S-R-1S- b 1 1:1444355
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WW1R-P-/R-P-S-R-SPS- b 1 1:1906441
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWSPR-P-/R-P-S-R-1S- b 1 1:1447689
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/4RP2/6/P-S-R-WWS-1P-/R-P-S-R-1S- b 1 1:1051139
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/6RP/6/P-S-R-WWS-1P-/R-P-S-R-1S- b 1 1:656131
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/4RP1/P-S-R-WWS-1P-/R-P-S-R-1S- b 1 1:1180683
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/5RP/P-S-R-WWS-1P-/R-P-S-R-1S- b 1 1:1118217
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-1P-/R-P-S-R-RPS- b 1 1:919554
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-RPP-/R-P-S-R-1S- b 1 1:1120009
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-P-S-1RPS- b 1 1:1578761
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-P-S-RP1S- b 1 1:1447177
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-P-S-R-SP1 b 1 1:1971977
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-P-S-R-1SP b 1 1:1120009
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/4RS2/6/P-S-R-WWS-1P-/R-P-S-R-P-1 b 1 1:1510149
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/6RS/6/P-S-R-WWS-1P-/R-P-S-R-P-1 b 1 1:1641221
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/4RS1/P-S-R-WWS-1P-/R-P-S-R-P-1 b 1 1:1510149
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/5RS/P-S-R-WWS-1P-/R-P-S-R-P-1 b 1 1:1510149
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-1P-/R-P-S-R-P-RS b 1 1:1445897
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-RSP-/R-P-S-R-P-1 b 1 1:1510149
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/5PS1/6/P-S-R-WWS-R-1/R-P-S-R-P-1 b 1 1:1575941
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/5PS/P-S-R-WWS-R-1/R-P-S-R-P-1 b 1 1:1575941
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-1/R-P-S-R-P-PS b 1 1:1906441
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-PS/R-P-S-R-P-1 b 1 1:1971977
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-P-S-R-1PS b 1 1:1575941
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-P-S-R-PS1 b 1 1:1575941
